,,,,,,,,9.g7a7 (981 982 2 0 855 981) 
,,,,,,,,9.g7b7 (981 982 2 0 855 981) 
,,,,,,,,9.g7c7 (981 982 2 0 855 981) 
,,,,,,,,9.g7d7 (981 982 2 0 855 981) 
,,,,,,,,9.g7e7 (981 982 2 0 855 981) 
,,,,,,,,9.g3f4 (981 982 2 0 855 981) 
,,,,,,,,9.g3f2 (981 982 2 0 855 981) 
,,,,,,,,9.g7g8 (981 982 2 0 855 981) 
,,,,,,,,9.b1a1 (981 982 2 0 855 981) 
,,,,,,,,9.b1c1 (981 982 2 0 855 981) 
,,,,,,,,9.b1a2 (981 982 2 0 855 981) 
,,,,,,,,9.b1b2 (981 982 2 0 855 981) 
,,,,,,,,9.g3h2 (981 982 2 0 855 981) 
,,,,,,,,9.d3e4 (981 982 4 2147483647 855 -16000) ,10.f5e4 (-982 -981 3 2147483647 -970 -16000) ,11.g7g4 (981 982 3 2147483647 869 -16000) ,12.e4d5 (-982 -981 3 2147483647 -955 -16000) 
,,,,,,,,,,,12.e4f5 (-982 -981 3 533 -955 -1020) 
,,,,,,,,,,,12.e4d3 (-982 -981 3 238 -955 -1020) 
,,,,,,,,,10.f5e6 (-982 -981 3 0 -970 -987) ,11.Null (981 982 2 -999 973 -16000) 
,,,,,,,,,,11.g7g4 (981 982 2 2147483647 973 -16000) ,12.d4d3 (-982 -981 1 0 -1059 -16000) 
,,,,,,,,,,,12.e6f6 (-982 -981 1 0 -1059 -1006) 
,,,,,,,,,,,12.e6d7 (-982 -981 1 0 -1059 -1006) 
,,,,,,,,,,,12.e6e7 (-982 -981 1 0 -1059 -1006) 
,,,,,,,,,,,12.e6f7 (-982 -981 1 0 -1059 -1006) 
,,,,,,,,,10.f5f6 (-982 -981 3 0 -970 -987) ,11.Null (981 982 2 -999 977 -16000) 
,,,,,,,,,,11.g7g4 (981 982 2 2147483647 977 -16000) ,12.f6e6 (-982 -981 1 2147483542 -1063 -16000) 
,,,,,,,,,,,12.d4d3 (-982 -981 1 0 -1063 -1061) 
,,,,,,,,,,,12.f6e7 (-982 -981 1 0 -1063 -1061) 
,,,,,,,,,,,12.f6f7 (-982 -981 1 0 -1063 -1061) 
,,,,,,,8.f5e6 (-982 -981 5 0 -856 -987) ,9.TTLower (981 982 1 1056 859 -16000) 
,,,,,,,8.All:-987
,,,,,,7.Cut
,,,,,6.Exact:-982
,,,,5.g7g4 (982 1013 8 2147483592 718 982) ,6.f5g4 (-983 -982 7 2147483647 -796 -16000) ,7.b1c2 (982 983 6 2147483647 281 -16000) ,8.Node level futility pruning
,,,,,,7.e7h4 (982 983 6 2147483546 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7b4 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7a3 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7c5 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7g5 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7d6 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7f6 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7d8 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.e7f8 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.d3d4 (982 983 6 0 281 312) 
,,,,,,7.Futility pruning
,,,,,,7.All:312
,,,,,6.Cut
,,,,5.g7h7 (982 1013 8 2147483592 718 982) ,6.e5e4 (-983 -982 7 2147483647 -808 -16000) ,7.d3e4 (982 983 6 2147483647 804 -16000) ,8.d5e4 (-983 -982 5 2147483647 -911 -16000) ,9.h7f7 (982 983 5 2147483647 821 -16000) ,10.f5e6 (-983 -982 5 2147483647 -835 -16000) ,11.h6h7 (982 983 4 2147483647 837 -16000) ,12.e6f7 (-983 -982 1 2147483627 -924 -16000) 
,,,,,,,,,,11.b1c2 (982 983 4 2147483543 837 790) ,12.e6f7 (-983 -982 1 2147483627 -862 -16000) 
,,,,,,,,,,11.e7h4 (982 983 4 178 837 790) ,12.e6f7 (-983 -982 2 2147483627 -826 -16000) 
,,,,,,,,,,11.f7g7 (982 983 4 46 837 790) ,12.e6f5 (-983 -982 2 2147483544 -823 -16000) 
,,,,,,,,,,11.e7c5 (982 983 4 2 837 912) ,12.e6f7 (-983 -982 2 2147483627 -852 -16000) 
,,,,,,,,,,11.d2d4 (982 983 4 0 837 912) ,12.e6f7 (-983 -982 1 2147483627 -820 -16000) 
,,,,,,,,,,11.e7b4 (982 983 4 0 837 912) 
,,,,,,,,,,11.e7g5 (982 983 4 0 837 912) 
,,,,,,,,,,11.e7d6 (982 983 4 0 837 912) 
,,,,,,,,,,11.e7f6 (982 983 4 0 837 912) 
,,,,,,,,,,11.e7d8 (982 983 4 0 837 912) 
,,,,,,,,,,11.e7f8 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7f1 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7f2 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7f3 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7f4 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7f5 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7f6 (982 983 4 0 837 912) ,12.e6e7 (-983 -982 4 2147483647 -822 -16000) 
,,,,,,,,,,11.e7a3 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7h7 (982 983 4 0 837 912) 
,,,,,,,,,,11.f7f8 (982 983 4 0 837 912) 
,,,,,,,,,,11.b1a1 (982 983 4 0 837 912) 
,,,,,,,,,,11.b1c1 (982 983 4 0 837 912) 
,,,,,,,,,,11.b1a2 (982 983 4 0 837 912) 
,,,,,,,,,,11.b1b2 (982 983 4 0 837 912) 
,,,,,,,,,,11.d2d3 (982 983 4 0 837 912) 
,,,,,,,,9.b1c2 (982 983 5 2147483545 821 912) ,10.f5e6 (-983 -982 4 2147483647 -846 -16000) ,11.h7f7 (982 983 3 2147483647 848 -16000) 
,,,,,,,,,,11.e7h4 (982 983 3 178 848 330) ,12.TTLower (-983 -982 1 -937 -836 -16000) 
,,,,,,,,,,11.h7g7 (982 983 3 46 848 937) 
,,,,,,,,,,11.e7c5 (982 983 3 2 848 937) 
,,,,,,,,,,11.d2d4 (982 983 3 0 848 937) ,12.e4d3 (-983 -982 2 2147483595 -831 -16000) 
,,,,,,,,,,11.e7b4 (982 983 3 0 848 937) 
,,,,,,,,,,11.e7g5 (982 983 3 0 848 937) 
,,,,,,,,,,11.e7d6 (982 983 3 0 848 937) 
,,,,,,,,,,11.e7f6 (982 983 3 0 848 937) 
,,,,,,,,,,11.e7d8 (982 983 3 0 848 937) 
,,,,,,,,,,11.e7f8 (982 983 3 0 848 937) 
,,,,,,,,,,11.d2d3 (982 983 3 0 848 937) 
,,,,,,,,,,11.e7a3 (982 983 3 0 848 937) 
,,,,,,,,,,11.h7h8 (982 983 3 0 848 937) 
,,,,,,,,,,11.c2b1 (982 983 3 0 848 937) 
,,,,,,,,,,11.c2c1 (982 983 3 0 848 937) 
,,,,,,,,,,11.c2d1 (982 983 3 0 848 937) 
,,,,,,,,,,11.c2b2 (982 983 3 0 848 937) 
,,,,,,,,,,11.c2b3 (982 983 3 0 848 937) 
,,,,,,,,,,11.c2c3 (982 983 3 0 848 937) 
,,,,,,,,9.e7h4 (982 983 5 2147483538 821 937) ,10.TTLower (-983 -982 4 -828 -809 -16000) 
,,,,,,,,9.d2d4 (982 983 5 9 821 937) ,10.e4d3 (-983 -982 4 2147483647 -803 -16000) ,11.h7f7 (982 983 3 2147483647 653 -16000) ,12.f5e6 (-983 -982 3 2147483647 -667 -16000) 
,,,,,,,,,,11.e7h4 (982 983 3 4 653 755) 
,,,,,,,,,,11.e7b4 (982 983 3 0 653 755) 
,,,,,,,,,,11.e7c5 (982 983 3 0 653 755) 
,,,,,,,,,,11.e7g5 (982 983 3 0 653 755) 
,,,,,,,,,,11.e7d6 (982 983 3 0 653 755) 
,,,,,,,,,,11.e7f6 (982 983 3 0 653 755) 
,,,,,,,,,,11.e7d8 (982 983 3 0 653 755) 
,,,,,,,,,,11.e7f8 (982 983 3 0 653 755) 
,,,,,,,,,,11.e7a3 (982 983 3 0 653 755) 
,,,,,,,,,,11.h7g7 (982 983 3 0 653 755) 
,,,,,,,,,,11.h7h8 (982 983 3 0 653 755) 
,,,,,,,,,,11.b1a1 (982 983 3 0 653 755) 
,,,,,,,,,,11.b1c1 (982 983 3 0 653 755) 
,,,,,,,,,,11.b1a2 (982 983 3 0 653 755) 
,,,,,,,,,,11.b1b2 (982 983 3 0 653 755) 
,,,,,,,,9.d2d3 (982 983 5 5 821 937) 
,,,,,,,,9.e7c5 (982 983 5 1 821 937) ,10.f5e6 (-983 -982 3 2147483647 -836 -16000) ,11.h7f7 (982 983 2 2147483647 838 -16000) ,12.TTLower (-983 -982 1 -310 -852 -16000) 
,,,,,,,,,,11.b1c2 (982 983 2 2147483543 838 310) 
,,,,,,,,,,11.h7e7 (982 983 2 2147483538 838 310) ,12.e6d5 (-983 -982 2 2147483647 -843 -16000) 
,,,,,,,,,,11.h7g7 (982 983 2 46 838 930) 
,,,,,,,,,,11.c5a3 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5e3 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5b4 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5d4 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5b6 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5d6 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5a7 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5e7 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5f8 (982 983 2 0 838 930) 
,,,,,,,,,,11.h7a7 (982 983 2 0 838 930) 
,,,,,,,,,,11.h7b7 (982 983 2 0 838 930) 
,,,,,,,,,,11.h7c7 (982 983 2 0 838 930) 
,,,,,,,,,,11.h7d7 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5g1 (982 983 2 0 838 930) 
,,,,,,,,,,11.d2d3 (982 983 2 0 838 930) 
,,,,,,,,,,11.c5f2 (982 983 2 0 838 930) 
,,,,,,,,,,11.h7h8 (982 983 2 0 838 930) 
,,,,,,,,,,11.b1a1 (982 983 2 0 838 930) 
,,,,,,,,,,11.b1c1 (982 983 2 0 838 930) 
,,,,,,,,,,11.b1a2 (982 983 2 0 838 930) 
,,,,,,,,,,11.b1b2 (982 983 2 0 838 930) 
,,,,,,,,,,11.d2d4 (982 983 2 0 838 930) 
,,,,,,,,9.e7g5 (982 983 5 0 821 937) 
,,,,,,,,9.e7d6 (982 983 5 0 821 937) ,10.f5e6 (-983 -982 2 2147483542 -828 -16000) ,11.d6g3 (982 983 1 2147483594 830 -16000) 
,,,,,,,,,10.f5g5 (-983 -982 2 0 -828 -990) ,11.d6g3 (982 983 1 2147483647 841 -16000) 
,,,,,,,,,,11.h7e7 (982 983 1 2147483538 841 982) 
,,,,,,,,,,11.b1c2 (982 983 1 2147483537 841 982) 
,,,,,,,,,,11.d2d3 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6b4 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6f4 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6c5 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6e5 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6c7 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6e7 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6b8 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6f8 (982 983 1 0 841 982) 
,,,,,,,,,,11.h7a7 (982 983 1 0 841 982) 
,,,,,,,,,,11.h7b7 (982 983 1 0 841 982) 
,,,,,,,,,,11.h7c7 (982 983 1 0 841 982) 
,,,,,,,,,,11.h7d7 (982 983 1 0 841 982) 
,,,,,,,,,,11.d2d4 (982 983 1 0 841 982) 
,,,,,,,,,,11.h7f7 (982 983 1 0 841 982) 
,,,,,,,,,,11.h7g7 (982 983 1 0 841 982) ,12.g5h6 (-983 -982 1 2147483647 -843 -16000) 
,,,,,,,,,,11.h7h8 (982 983 1 0 841 982) 
,,,,,,,,,,11.b1a1 (982 983 1 0 841 982) 
,,,,,,,,,,11.b1c1 (982 983 1 0 841 982) 
,,,,,,,,,,11.b1a2 (982 983 1 0 841 982) 
,,,,,,,,,,11.b1b2 (982 983 1 0 841 982) 
,,,,,,,,,,11.d6a3 (982 983 1 0 841 982) 
,,,,,,,,9.e7f6 (982 983 5 0 821 982) 
,,,,,,,,9.e7d8 (982 983 5 0 821 982) ,10.f5e6 (-983 -982 2 2147483543 -809 -16000) ,11.b1c2 (982 983 1 2147483543 811 -16000) 
,,,,,,,,,,11.h7e7 (982 983 1 2147483538 811 836) ,12.e6d5 (-983 -982 1 2147483544 -814 -16000) 
,,,,,,,,,,11.d8h4 (982 983 1 178 811 836) 
,,,,,,,,,,11.h7g7 (982 983 1 46 811 836) 
,,,,,,,,,,11.d8g5 (982 983 1 0 811 836) 
,,,,,,,,,,11.d8b6 (982 983 1 0 811 836) 
,,,,,,,,,,11.d8f6 (982 983 1 0 811 836) 
,,,,,,,,,,11.d8c7 (982 983 1 0 811 836) 
,,,,,,,,,,11.d8e7 (982 983 1 0 811 836) 
,,,,,,,,,,11.h7a7 (982 983 1 0 811 836) 
,,,,,,,,,,11.h7b7 (982 983 1 0 811 836) 
,,,,,,,,,,11.h7c7 (982 983 1 0 811 836) 
,,,,,,,,,,11.h7d7 (982 983 1 0 811 836) 
,,,,,,,,,,11.d2d4 (982 983 1 0 811 836) 
,,,,,,,,,,11.h7f7 (982 983 1 0 811 836) 
,,,,,,,,,,11.d8a5 (982 983 1 0 811 836) 
,,,,,,,,,,11.h7h8 (982 983 1 0 811 836) 
,,,,,,,,,,11.b1a1 (982 983 1 0 811 836) 
,,,,,,,,,,11.b1c1 (982 983 1 0 811 836) 
,,,,,,,,,,11.b1a2 (982 983 1 0 811 836) 
,,,,,,,,,,11.b1b2 (982 983 1 0 811 836) 
,,,,,,,,,,11.d2d3 (982 983 1 0 811 836) 
,,,,,,,,9.e7f8 (982 983 5 0 821 982) ,10.f5e6 (-983 -982 2 2147483542 -805 -16000) ,11.b1c2 (982 983 1 2147483543 807 -16000) 
,,,,,,,,,,11.h7e7 (982 983 1 2147483538 807 832) ,12.e6d5 (-983 -982 1 2147483544 -808 -16000) 
,,,,,,,,,,11.h7g7 (982 983 1 46 807 832) 
,,,,,,,,,,11.f8c5 (982 983 1 2 807 832) 
,,,,,,,,,,11.f8b4 (982 983 1 0 807 832) 
,,,,,,,,,,11.f8d6 (982 983 1 0 807 832) 
,,,,,,,,,,11.f8e7 (982 983 1 0 807 832) 
,,,,,,,,,,11.f8g7 (982 983 1 0 807 832) 
,,,,,,,,,,11.h7a7 (982 983 1 0 807 832) 
,,,,,,,,,,11.h7b7 (982 983 1 0 807 832) 
,,,,,,,,,,11.h7c7 (982 983 1 0 807 832) 
,,,,,,,,,,11.h7d7 (982 983 1 0 807 832) 
,,,,,,,,,,11.d2d4 (982 983 1 0 807 832) 
,,,,,,,,,,11.h7f7 (982 983 1 0 807 832) 
,,,,,,,,,,11.f8a3 (982 983 1 0 807 832) 
,,,,,,,,,,11.h7h8 (982 983 1 0 807 832) 
,,,,,,,,,,11.b1a1 (982 983 1 0 807 832) 
,,,,,,,,,,11.b1c1 (982 983 1 0 807 832) 
,,,,,,,,,,11.b1a2 (982 983 1 0 807 832) 
,,,,,,,,,,11.b1b2 (982 983 1 0 807 832) 
,,,,,,,,,,11.d2d3 (982 983 1 0 807 832) 
,,,,,,,,9.e7a3 (982 983 5 0 821 982) ,10.f5e6 (-983 -982 2 2147483542 -808 -16000) ,11.b1c2 (982 983 1 2147483543 810 -16000) 
,,,,,,,,,,11.h7e7 (982 983 1 2147483538 810 835) ,12.e6d5 (-983 -982 1 2147483544 -816 -16000) 
,,,,,,,,,,11.h7g7 (982 983 1 46 810 835) 
,,,,,,,,,,11.a3c5 (982 983 1 2 810 835) 
,,,,,,,,,,11.a3b4 (982 983 1 0 810 835) 
,,,,,,,,,,11.a3b2 (982 983 1 0 810 835) 
,,,,,,,,,,11.a3d6 (982 983 1 0 810 835) 
,,,,,,,,,,11.a3e7 (982 983 1 0 810 835) 
,,,,,,,,,,11.a3f8 (982 983 1 0 810 835) 
,,,,,,,,,,11.h7a7 (982 983 1 0 810 835) 
,,,,,,,,,,11.h7b7 (982 983 1 0 810 835) 
,,,,,,,,,,11.h7c7 (982 983 1 0 810 835) 
,,,,,,,,,,11.h7d7 (982 983 1 0 810 835) 
,,,,,,,,,,11.d2d4 (982 983 1 0 810 835) 
,,,,,,,,,,11.h7f7 (982 983 1 0 810 835) 
,,,,,,,,,,11.a3c1 (982 983 1 0 810 835) 
,,,,,,,,,,11.h7h8 (982 983 1 0 810 835) 
,,,,,,,,,,11.b1a1 (982 983 1 0 810 835) 
,,,,,,,,,,11.b1c1 (982 983 1 0 810 835) 
,,,,,,,,,,11.b1a2 (982 983 1 0 810 835) 
,,,,,,,,,,11.b1b2 (982 983 1 0 810 835) 
,,,,,,,,,,11.d2d3 (982 983 1 0 810 835) 
,,,,,,,,9.h7g7 (982 983 5 0 821 982) ,10.f5e6 (-983 -982 2 2147483542 -823 -16000) ,11.g7g4 (982 983 1 2147483592 825 -16000) 
,,,,,,,,,,11.h6h7 (982 983 1 2147483545 825 902) 
,,,,,,,,,,11.b1c2 (982 983 1 2147483543 825 912) 
,,,,,,,,,,11.e7h4 (982 983 1 178 825 912) 
,,,,,,,,,,11.e7c5 (982 983 1 2 825 912) 
,,,,,,,,,,11.e7a3 (982 983 1 0 825 912) 
,,,,,,,,,,11.e7b4 (982 983 1 0 825 912) 
,,,,,,,,,,11.e7g5 (982 983 1 0 825 912) 
,,,,,,,,,,11.e7d6 (982 983 1 0 825 912) 
,,,,,,,,,,11.e7f6 (982 983 1 0 825 912) 
,,,,,,,,,,11.e7d8 (982 983 1 0 825 912) 
,,,,,,,,,,11.e7f8 (982 983 1 0 825 912) 
,,,,,,,,,,11.d2d3 (982 983 1 0 825 912) 
,,,,,,,,,,11.g7g5 (982 983 1 0 825 912) 
,,,,,,,,,,11.g7g6 (982 983 1 0 825 912) ,12.e6e7 (-983 -982 1 2147483617 -816 -16000) 
,,,,,,,,,,11.g7f7 (982 983 1 0 825 912) 
,,,,,,,,,,11.g7h7 (982 983 1 0 825 912) 
,,,,,,,,,,11.g7g8 (982 983 1 0 825 912) 
,,,,,,,,,,11.b1a1 (982 983 1 0 825 912) 
,,,,,,,,,,11.b1c1 (982 983 1 0 825 912) 
,,,,,,,,,,11.b1a2 (982 983 1 0 825 912) 
,,,,,,,,,,11.b1b2 (982 983 1 0 825 912) 
,,,,,,,,,,11.d2d4 (982 983 1 0 825 912) 
,,,,,,,,9.h7h8 (982 983 5 0 821 982) ,10.f5e6 (-983 -982 2 2147483542 -825 -16000) ,11.h6h7 (982 983 1 2147483545 828 -16000) 
,,,,,,,,,,11.b1c2 (982 983 1 2147483543 828 914) 
,,,,,,,,,,11.e7h4 (982 983 1 178 828 914) 
,,,,,,,,,,11.e7c5 (982 983 1 2 828 914) 
,,,,,,,,,,11.e7b4 (982 983 1 0 828 914) 
,,,,,,,,,,11.d2d4 (982 983 1 0 828 914) 
,,,,,,,,,,11.e7a3 (982 983 1 0 828 914) 
,,,,,,,,,,11.e7g5 (982 983 1 0 828 914) 
,,,,,,,,,,11.e7d6 (982 983 1 0 828 914) 
,,,,,,,,,,11.e7f6 (982 983 1 0 828 914) 
,,,,,,,,,,11.e7d8 (982 983 1 0 828 914) 
,,,,,,,,,,11.e7f8 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8h7 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8a8 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8b8 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8c8 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8d8 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8e8 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8f8 (982 983 1 0 828 914) 
,,,,,,,,,,11.h8g8 (982 983 1 0 828 914) 
,,,,,,,,,,11.b1a1 (982 983 1 0 828 914) 
,,,,,,,,,,11.b1c1 (982 983 1 0 828 914) 
,,,,,,,,,,11.b1a2 (982 983 1 0 828 914) 
,,,,,,,,,,11.b1b2 (982 983 1 0 828 914) 
,,,,,,,,,,11.d2d3 (982 983 1 0 828 914) 
,,,,,,,,9.b1a1 (982 983 5 0 821 982) ,10.f5e6 (-983 -982 2 2147483543 -796 -16000) ,11.e7h4 (982 983 1 178 798 -16000) 
,,,,,,,,,,11.h7g7 (982 983 1 46 798 787) 
,,,,,,,,,,11.e7c5 (982 983 1 2 798 787) 
,,,,,,,,,,11.e7b4 (982 983 1 0 798 787) 
,,,,,,,,,,11.d2d3 (982 983 1 0 798 787) 
,,,,,,,,,,11.e7a3 (982 983 1 0 798 787) 
,,,,,,,,,,11.e7g5 (982 983 1 0 798 787) 
,,,,,,,,,,11.e7d6 (982 983 1 0 798 787) 
,,,,,,,,,,11.e7f6 (982 983 1 0 798 787) 
,,,,,,,,,,11.e7d8 (982 983 1 0 798 787) 
,,,,,,,,,,11.e7f8 (982 983 1 0 798 787) 
,,,,,,,,,,11.h7f7 (982 983 1 0 798 787) 
,,,,,,,,,,11.d2d4 (982 983 1 0 798 787) 
,,,,,,,,,,11.h7h8 (982 983 1 0 798 787) 
,,,,,,,,,,11.a1b1 (982 983 1 0 798 787) 
,,,,,,,,,,11.a1a2 (982 983 1 0 798 787) 
,,,,,,,,,,11.a1b2 (982 983 1 0 798 787) 
,,,,,,,,9.b1c1 (982 983 5 0 821 982) 
,,,,,,,,9.b1a2 (982 983 5 0 821 982) 
,,,,,,,,9.b1b2 (982 983 5 0 821 982) 
,,,,,,,,9.e7b4 (982 983 5 0 821 982) 
,,,,,,,8.Cut
,,,,,,7.e7h4 (982 983 6 2147483546 804 982) ,8.TTLower (-983 -982 5 -860 -792 -16000) 
,,,,,,7.b1c2 (982 983 6 2147483541 804 982) ,8.e4d3 (-983 -982 3 2147483595 -828 -16000) ,9.c2d3 (982 983 2 2147483597 709 -16000) ,10.f5e6 (-983 -982 2 2147483542 -859 -16000) ,11.d3e2 (982 983 1 2147483541 862 -16000) 
,,,,,,,,,,11.e7h4 (982 983 1 178 862 852) 
,,,,,,,,,,11.h7g7 (982 983 1 46 862 852) 
,,,,,,,,,,11.e7c5 (982 983 1 2 862 852) 
,,,,,,,,,,11.d3c2 (982 983 1 1 862 852) 
,,,,,,,,,,11.e7d6 (982 983 1 0 862 852) 
,,,,,,,,,,11.e7f6 (982 983 1 0 862 852) 
,,,,,,,,,,11.e7d8 (982 983 1 0 862 852) 
,,,,,,,,,,11.e7f8 (982 983 1 0 862 852) 
,,,,,,,,,,11.h7f7 (982 983 1 0 862 852) 
,,,,,,,,,,11.e7b4 (982 983 1 0 862 852) 
,,,,,,,,,,11.h7h8 (982 983 1 0 862 852) 
,,,,,,,,,,11.e7g5 (982 983 1 0 862 852) 
,,,,,,,,,,11.e7a3 (982 983 1 0 862 852) 
,,,,,,,,,,11.d3c3 (982 983 1 0 862 852) 
,,,,,,,,,,11.d3e3 (982 983 1 0 862 852) 
,,,,,,,,,,11.d3d4 (982 983 1 0 862 852) 
,,,,,,,,9.c2c1 (982 983 2 0 709 862) 
,,,,,,,,9.c2d1 (982 983 2 0 709 862) 
,,,,,,,,9.c2b2 (982 983 2 0 709 862) 
,,,,,,,,9.c2b3 (982 983 2 0 709 862) 
,,,,,,,,9.c2c3 (982 983 2 0 709 862) 
,,,,,,,,9.c2b1 (982 983 2 0 709 862) 
,,,,,,,8.Cut
,,,,,,7.h7f7 (982 983 6 18 804 982) ,8.f5e6 (-983 -982 6 2147483647 -818 -16000) ,9.d3e4 (982 983 5 2147483647 820 -16000) 
,,,,,,,,9.b1c2 (982 983 5 2147483545 820 390) 
,,,,,,,,9.h6h7 (982 983 5 2147483542 820 390) ,10.e6f7 (-983 -982 4 2147483647 -906 -16000) ,11.d3e4 (982 983 3 2147483647 386 -16000) 
,,,,,,,,,,11.h7h8q (982 983 3 2147483635 386 485) 
,,,,,,,,,,11.h7h8r (982 983 3 2147483615 386 771) 
,,,,,,,,,,11.h7h8b (982 983 3 2147483615 386 771) 
,,,,,,,,,,11.h7h8n (982 983 3 2147483615 386 771) ,12.f7e7 (-983 -982 3 2147483647 -309 -16000) 
,,,,,,,,,,11.b1c2 (982 983 3 2147483537 386 771) 
,,,,,,,,,,11.e7a3 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7b4 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7h4 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7c5 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7g5 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7d6 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7f6 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7d8 (982 983 3 0 386 771) 
,,,,,,,,,,11.e7f8 (982 983 3 0 386 771) 
,,,,,,,,,,11.b1a1 (982 983 3 0 386 771) 
,,,,,,,,,,11.b1c1 (982 983 3 0 386 771) 
,,,,,,,,,,11.b1a2 (982 983 3 0 386 771) 
,,,,,,,,,,11.b1b2 (982 983 3 0 386 771) 
,,,,,,,,,,11.d3d4 (982 983 3 0 386 771) 
,,,,,,,,9.e7h4 (982 983 5 2147483538 820 771) 
,,,,,,,,9.f7g7 (982 983 5 46 820 771) ,10.e4d3 (-983 -982 3 2147483647 -806 -16000) ,11.g7g4 (982 983 2 2147483647 687 -16000) 
,,,,,,,,,,11.h6h7 (982 983 2 2147483545 687 764) 
,,,,,,,,,,11.e7b4 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7h4 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7c5 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7g5 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7d6 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7f6 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7d8 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7f8 (982 983 2 0 687 774) 
,,,,,,,,,,11.e7a3 (982 983 2 0 687 774) 
,,,,,,,,,,11.g7g5 (982 983 2 0 687 774) 
,,,,,,,,,,11.g7g6 (982 983 2 0 687 774) ,12.e6e7 (-983 -982 2 2147483647 -678 -16000) 
,,,,,,,,,,11.g7f7 (982 983 2 0 687 774) 
,,,,,,,,,,11.g7h7 (982 983 2 0 687 774) 
,,,,,,,,,,11.g7g8 (982 983 2 0 687 774) 
,,,,,,,,,,11.b1a1 (982 983 2 0 687 774) 
,,,,,,,,,,11.b1c1 (982 983 2 0 687 774) 
,,,,,,,,,,11.b1a2 (982 983 2 0 687 774) 
,,,,,,,,,,11.b1b2 (982 983 2 0 687 774) 
,,,,,,,,9.e7c5 (982 983 5 2 820 774) 
,,,,,,,,9.e7a3 (982 983 5 0 820 774) ,10.e6f7 (-983 -982 2 2147483627 -807 -16000) 
,,,,,,,,9.e7g5 (982 983 5 0 820 774) ,10.e6f7 (-983 -982 2 2147483627 -819 -16000) 
