,,,,,,,,,,11.c5d6 (995 996 2 0 731 840) 
,,,,,,,,,,11.c5a7 (995 996 2 0 731 840) 
,,,,,,,,,,11.c5e7 (995 996 2 0 731 840) 
,,,,,,,,,,11.c5f8 (995 996 2 0 731 840) 
,,,,,,,,,,11.c6a6 (995 996 2 0 731 840) 
,,,,,,,,,,11.c6b6 (995 996 2 0 731 840) 
,,,,,,,,,,11.c6d6 (995 996 2 0 731 840) 
,,,,,,,,,,11.c6e6 (995 996 2 0 731 840) 
,,,,,,,,,,11.c6f6 (995 996 2 0 731 840) ,12.TTLower (-996 -995 1 -296 -725 -16000) 
,,,,,,,,,,11.c6g6 (995 996 2 0 731 840) 
,,,,,,,,,,11.c6c7 (995 996 2 0 731 840) 
,,,,,,,,,,11.c6c8 (995 996 2 0 731 840) 
,,,,,,,,,,11.b1a1 (995 996 2 0 731 840) 
,,,,,,,,,,11.b1c1 (995 996 2 0 731 840) 
,,,,,,,,,,11.b1a2 (995 996 2 0 731 840) 
,,,,,,,,,,11.b1b2 (995 996 2 0 731 840) 
,,,,,,,,,,11.c5b4 (995 996 2 0 731 840) 
,,,,,,,,9.c7a7 (995 996 3 0 743 852) 
,,,,,,,,9.c7b7 (995 996 3 0 743 852) 
,,,,,,,,9.c7d7 (995 996 3 0 743 852) 
,,,,,,,,9.c5b6 (995 996 3 0 743 852) 
,,,,,,,,9.c7f7 (995 996 3 0 743 852) 
,,,,,,,,9.c5a3 (995 996 3 0 743 852) 
,,,,,,,,9.c5b4 (995 996 3 0 743 852) 
,,,,,,,,9.c7c8 (995 996 3 0 743 852) 
,,,,,,,,9.b1a1 (995 996 3 0 743 852) 
,,,,,,,,9.b1c1 (995 996 3 0 743 852) 
,,,,,,,,9.b1a2 (995 996 3 0 743 852) 
,,,,,,,,9.b1b2 (995 996 3 0 743 852) 
,,,,,,,,9.c5d6 (995 996 3 0 743 852) 
,,,,,,,8.Cut
,,,,,,7.g7d7 (995 996 7 0 725 968) ,8.f5e6 (-996 -995 4 2147483647 -729 -16000) ,9.c5d4 (995 996 3 2147483647 731 -16000) ,10.e6d7 (-996 -995 2 2147483627 -839 -16000) 
,,,,,,,,9.d7d4 (995 996 3 2147483592 731 300) 
,,,,,,,,9.d7h7 (995 996 3 2147483592 731 811) ,10.TTLower (-996 -995 2 -833 -815 -16000) 
,,,,,,,,9.d7g7 (995 996 3 193 731 833) 
,,,,,,,,9.d7e7 (995 996 3 88 731 833) ,10.TTLower (-996 -995 3 -852 -727 -16000) 
,,,,,,,,9.b1c2 (995 996 3 1 731 852) 
,,,,,,,,9.c5e7 (995 996 3 0 731 852) 
,,,,,,,,9.c5f8 (995 996 3 0 731 852) 
,,,,,,,,9.c5b4 (995 996 3 0 731 852) 
,,,,,,,,9.d7d5 (995 996 3 0 731 852) 
,,,,,,,,9.d7d6 (995 996 3 0 731 852) ,10.e6f5 (-996 -995 3 2147483647 -711 -16000) ,11.c5d4 (995 996 2 2147483647 714 -16000) 
,,,,,,,,,,11.d6d4 (995 996 2 2147483592 714 828) 
,,,,,,,,,,11.b1c2 (995 996 2 4 714 828) 
,,,,,,,,,,11.c5b6 (995 996 2 0 714 828) 
,,,,,,,,,,11.c5a7 (995 996 2 0 714 828) 
,,,,,,,,,,11.c5b4 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6d5 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6a6 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6b6 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6c6 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6e6 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6f6 (995 996 2 0 714 828) ,12.TTLower (-996 -995 1 -296 -725 -16000) 
,,,,,,,,,,11.d6g6 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6d7 (995 996 2 0 714 828) 
,,,,,,,,,,11.d6d8 (995 996 2 0 714 828) 
,,,,,,,,,,11.b1a1 (995 996 2 0 714 828) 
,,,,,,,,,,11.b1c1 (995 996 2 0 714 828) 
,,,,,,,,,,11.b1a2 (995 996 2 0 714 828) 
,,,,,,,,,,11.b1b2 (995 996 2 0 714 828) 
,,,,,,,,,,11.c5a3 (995 996 2 0 714 828) 
,,,,,,,,9.d7a7 (995 996 3 0 731 852) 
,,,,,,,,9.d7b7 (995 996 3 0 731 852) 
,,,,,,,,9.d7c7 (995 996 3 0 731 852) 
,,,,,,,,9.c5d6 (995 996 3 0 731 852) 
,,,,,,,,9.d7f7 (995 996 3 0 731 852) 
,,,,,,,,9.c5b6 (995 996 3 0 731 852) 
,,,,,,,,9.c5a3 (995 996 3 0 731 852) 
,,,,,,,,9.d7d8 (995 996 3 0 731 852) 
,,,,,,,,9.b1a1 (995 996 3 0 731 852) 
,,,,,,,,9.b1c1 (995 996 3 0 731 852) 
,,,,,,,,9.b1a2 (995 996 3 0 731 852) 
,,,,,,,,9.b1b2 (995 996 3 0 731 852) 
,,,,,,,,9.c5a7 (995 996 3 0 731 852) 
,,,,,,,8.Cut
,,,,,,7.c5a7 (995 996 7 0 725 968) ,8.Node level futility pruning
,,,,,,7.c5b6 (995 996 7 0 725 968) ,8.f5e6 (-996 -995 1 2147483542 -705 -16000) 
,,,,,,,8.Cut
,,,,,,7.c5a3 (995 996 7 0 725 968) ,8.e5e4 (-996 -995 3 2147483647 -698 -16000) ,9.d3e4 (995 996 2 2147483647 690 -16000) ,10.f5e4 (-996 -995 1 2147483647 -805 -16000) ,11.g7g4 (995 996 1 2147483647 704 -16000) ,12.e4d3 (-996 -995 1 2147483647 -778 -16000) 
,,,,,,,,,,11.g7h7 (995 996 1 2147483592 704 849) 
,,,,,,,,,,11.g7e7 (995 996 1 18 704 849) ,12.e4d3 (-996 -995 1 2147483542 -707 -16000) 
,,,,,,,,,,11.g7f7 (995 996 1 3 704 849) 
,,,,,,,,,,11.d2d3 (995 996 1 1 704 849) 
,,,,,,,,,,11.a3d6 (995 996 1 0 704 849) 
,,,,,,,,,,11.a3e7 (995 996 1 0 704 849) 
,,,,,,,,,,11.a3f8 (995 996 1 0 704 849) 
,,,,,,,,,,11.a3c5 (995 996 1 0 704 849) 
,,,,,,,,,,11.g7g5 (995 996 1 0 704 849) 
,,,,,,,,,,11.g7g6 (995 996 1 0 704 849) 
,,,,,,,,,,11.g7a7 (995 996 1 0 704 849) 
,,,,,,,,,,11.g7b7 (995 996 1 0 704 849) 
,,,,,,,,,,11.g7c7 (995 996 1 0 704 849) 
,,,,,,,,,,11.g7d7 (995 996 1 0 704 849) 
,,,,,,,,,,11.a3b2 (995 996 1 0 704 849) 
,,,,,,,,,,11.a3b4 (995 996 1 0 704 849) 
,,,,,,,,,,11.a3c1 (995 996 1 0 704 849) 
,,,,,,,,,,11.g7g8 (995 996 1 0 704 849) 
,,,,,,,,,,11.b1a1 (995 996 1 0 704 849) 
,,,,,,,,,,11.b1c1 (995 996 1 0 704 849) 
,,,,,,,,,,11.b1a2 (995 996 1 0 704 849) 
,,,,,,,,,,11.b1b2 (995 996 1 0 704 849) 
,,,,,,,,,,11.b1c2 (995 996 1 0 704 849) 
,,,,,,,,9.g7g4 (995 996 2 2147483592 690 849) 
,,,,,,,,9.g7h7 (995 996 2 2147483592 690 849) 
,,,,,,,,9.g7f7 (995 996 2 2147483538 690 849) ,10.f5e6 (-996 -995 2 2147483647 -701 -16000) ,11.d3e4 (995 996 1 2147483647 703 -16000) 
,,,,,,,,,,11.f7h7 (995 996 1 2147483592 703 818) 
,,,,,,,,,,11.f7g7 (995 996 1 2147483541 703 818) 
,,,,,,,,,,11.f7e7 (995 996 1 88 703 818) ,12.e6d5 (-996 -995 1 2147483543 -693 -16000) 
,,,,,,,,,,11.b1c2 (995 996 1 1 703 903) 
,,,,,,,,,,11.a3d6 (995 996 1 0 703 903) 
,,,,,,,,,,11.a3e7 (995 996 1 0 703 903) 
,,,,,,,,,,11.a3f8 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7f1 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7f2 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7f3 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7f4 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7f5 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7f6 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7a7 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7b7 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7c7 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7d7 (995 996 1 0 703 903) 
,,,,,,,,,,11.a3b4 (995 996 1 0 703 903) 
,,,,,,,,,,11.a3b2 (995 996 1 0 703 903) 
,,,,,,,,,,11.a3c1 (995 996 1 0 703 903) 
,,,,,,,,,,11.f7f8 (995 996 1 0 703 903) 
,,,,,,,,,,11.b1a1 (995 996 1 0 703 903) 
,,,,,,,,,,11.b1c1 (995 996 1 0 703 903) 
,,,,,,,,,,11.b1a2 (995 996 1 0 703 903) 
,,,,,,,,,,11.b1b2 (995 996 1 0 703 903) 
,,,,,,,,,,11.a3c5 (995 996 1 0 703 903) 
,,,,,,,,9.a3c5 (995 996 2 0 690 903) 
,,,,,,,,9.a3d6 (995 996 2 0 690 903) 
,,,,,,,,9.a3e7 (995 996 2 0 690 903) 
,,,,,,,,9.a3f8 (995 996 2 0 690 903) 
,,,,,,,,9.a3c1 (995 996 2 0 690 903) 
,,,,,,,,9.g7g5 (995 996 2 0 690 903) ,10.f5g5 (-996 -995 1 2147483627 -671 -16000) 
,,,,,,,,9.g7g6 (995 996 2 0 690 903) 
,,,,,,,,9.g7a7 (995 996 2 0 690 903) 
,,,,,,,,9.g7b7 (995 996 2 0 690 903) 
,,,,,,,,9.g7c7 (995 996 2 0 690 903) 
,,,,,,,,9.g7d7 (995 996 2 0 690 903) 
,,,,,,,,9.g7e7 (995 996 2 0 690 903) 
,,,,,,,,9.a3b4 (995 996 2 0 690 903) 
,,,,,,,,9.a3b2 (995 996 2 0 690 903) 
,,,,,,,,9.g7g8 (995 996 2 0 690 903) 
,,,,,,,,9.b1a1 (995 996 2 0 690 903) 
,,,,,,,,9.b1c1 (995 996 2 0 690 903) 
,,,,,,,,9.b1a2 (995 996 2 0 690 903) 
,,,,,,,,9.b1b2 (995 996 2 0 690 903) 
,,,,,,,,9.b1c2 (995 996 2 0 690 903) 
,,,,,,,8.Cut
,,,,,,7.c5d6 (995 996 7 0 725 968) ,8.e5e4 (-996 -995 3 2147483647 -716 -16000) ,9.d3e4 (995 996 2 2147483647 710 -16000) ,10.f5e4 (-996 -995 1 2147483647 -825 -16000) ,11.d6g3 (995 996 1 2147483647 723 -16000) 
,,,,,,,,,,11.g7g4 (995 996 1 2147483592 723 867) ,12.e4d3 (-996 -995 1 2147483647 -797 -16000) 
,,,,,,,,,,11.g7h7 (995 996 1 2147483592 723 976) 
,,,,,,,,,,11.g7e7 (995 996 1 18 723 976) ,12.e4d3 (-996 -995 1 2147483543 -726 -16000) 
,,,,,,,,,,11.g7f7 (995 996 1 3 723 976) 
,,,,,,,,,,11.d2d3 (995 996 1 1 723 976) 
,,,,,,,,,,11.d6e5 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6c7 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6e7 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6b8 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6f8 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6a3 (995 996 1 0 723 976) 
,,,,,,,,,,11.g7g5 (995 996 1 0 723 976) 
,,,,,,,,,,11.g7g6 (995 996 1 0 723 976) 
,,,,,,,,,,11.g7a7 (995 996 1 0 723 976) 
,,,,,,,,,,11.g7b7 (995 996 1 0 723 976) 
,,,,,,,,,,11.g7c7 (995 996 1 0 723 976) 
,,,,,,,,,,11.g7d7 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6b4 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6f4 (995 996 1 0 723 976) 
,,,,,,,,,,11.d6c5 (995 996 1 0 723 976) 
,,,,,,,,,,11.g7g8 (995 996 1 0 723 976) 
,,,,,,,,,,11.b1a1 (995 996 1 0 723 976) 
,,,,,,,,,,11.b1c1 (995 996 1 0 723 976) 
,,,,,,,,,,11.b1a2 (995 996 1 0 723 976) 
,,,,,,,,,,11.b1b2 (995 996 1 0 723 976) 
,,,,,,,,,,11.b1c2 (995 996 1 0 723 976) 
,,,,,,,,9.d6g3 (995 996 2 2147483594 710 976) 
,,,,,,,,9.g7g4 (995 996 2 2147483592 710 976) 
,,,,,,,,9.g7h7 (995 996 2 2147483592 710 976) 
,,,,,,,,9.g7f7 (995 996 2 2147483538 710 976) ,10.f5e6 (-996 -995 2 2147483647 -721 -16000) ,11.d3e4 (995 996 1 2147483647 723 -16000) 
,,,,,,,,,,11.d6g3 (995 996 1 2147483594 723 838) 
,,,,,,,,,,11.f7h7 (995 996 1 2147483592 723 866) 
,,,,,,,,,,11.f7g7 (995 996 1 2147483541 723 866) 
,,,,,,,,,,11.f7e7 (995 996 1 88 723 866) ,12.e6d6 (-996 -995 1 2147483617 -712 -16000) 
,,,,,,,,,,11.b1c2 (995 996 1 1 723 866) 
,,,,,,,,,,11.d6e5 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6c7 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6e7 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6b8 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6f8 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7f1 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7f2 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7f3 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7f4 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7f5 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7f6 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7a7 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7b7 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7c7 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7d7 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6f4 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6b4 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6a3 (995 996 1 0 723 866) 
,,,,,,,,,,11.f7f8 (995 996 1 0 723 866) 
,,,,,,,,,,11.b1a1 (995 996 1 0 723 866) 
,,,,,,,,,,11.b1c1 (995 996 1 0 723 866) 
,,,,,,,,,,11.b1a2 (995 996 1 0 723 866) 
,,,,,,,,,,11.b1b2 (995 996 1 0 723 866) 
,,,,,,,,,,11.d6c5 (995 996 1 0 723 866) 
,,,,,,,,9.d6c5 (995 996 2 0 710 976) 
,,,,,,,,9.d6e5 (995 996 2 0 710 976) 
,,,,,,,,9.d6c7 (995 996 2 0 710 976) 
,,,,,,,,9.d6e7 (995 996 2 0 710 976) 
,,,,,,,,9.d6b8 (995 996 2 0 710 976) 
,,,,,,,,9.d6f8 (995 996 2 0 710 976) 
,,,,,,,,9.d6a3 (995 996 2 0 710 976) 
,,,,,,,,9.g7g5 (995 996 2 0 710 976) ,10.f5g5 (-996 -995 1 2147483627 -690 -16000) 
,,,,,,,,9.g7g6 (995 996 2 0 710 976) 
,,,,,,,,9.g7a7 (995 996 2 0 710 976) 
,,,,,,,,9.g7b7 (995 996 2 0 710 976) 
,,,,,,,,9.g7c7 (995 996 2 0 710 976) 
,,,,,,,,9.g7d7 (995 996 2 0 710 976) 
,,,,,,,,9.g7e7 (995 996 2 0 710 976) 
,,,,,,,,9.d6f4 (995 996 2 0 710 976) 
,,,,,,,,9.d6b4 (995 996 2 0 710 976) 
,,,,,,,,9.g7g8 (995 996 2 0 710 976) 
,,,,,,,,9.b1a1 (995 996 2 0 710 976) 
,,,,,,,,9.b1c1 (995 996 2 0 710 976) 
,,,,,,,,9.b1a2 (995 996 2 0 710 976) 
,,,,,,,,9.b1b2 (995 996 2 0 710 976) 
,,,,,,,,9.b1c2 (995 996 2 0 710 976) 
,,,,,,,8.Cut
,,,,,,7.b1a1 (995 996 7 0 725 976) ,8.e5e4 (-996 -995 1 2147483542 -700 -16000) 
,,,,,,,8.Cut
,,,,,,7.b1c1 (995 996 7 0 725 976) ,8.e5e4 (-996 -995 1 2147483542 -731 -16000) 
,,,,,,,8.Cut
,,,,,,7.b1a2 (995 996 7 0 725 981) ,8.e5e4 (-996 -995 1 2147483542 -725 -16000) 
,,,,,,,8.Cut
,,,,,,7.b1b2 (995 996 7 0 725 992) ,8.e5e4 (-996 -995 1 2147483542 -739 -16000) 
,,,,,,,8.Cut
,,,,,,7.c5e7 (995 996 7 0 725 992) ,8.f5e6 (-996 -995 3 2147483647 -709 -16000) ,9.g7g4 (995 996 2 2147483647 711 -16000) 
,,,,,,,,9.g7h7 (995 996 2 2147483592 711 790) ,10.TTLower (-996 -995 1 -969 -801 -16000) 
,,,,,,,,9.e7h4 (995 996 2 2147483542 711 969) 
,,,,,,,,9.g7f7 (995 996 2 2147483538 711 969) 
,,,,,,,,9.g7g8 (995 996 2 2 711 969) 
,,,,,,,,9.b1c2 (995 996 2 1 711 969) 
,,,,,,,,9.e7f6 (995 996 2 0 711 969) 
,,,,,,,,9.e7d8 (995 996 2 0 711 969) 
,,,,,,,,9.e7f8 (995 996 2 0 711 969) 
,,,,,,,,9.e7a3 (995 996 2 0 711 969) 
,,,,,,,,9.g7g5 (995 996 2 0 711 969) 
,,,,,,,,9.g7g6 (995 996 2 0 711 969) ,10.h7g6 (-996 -995 1 2147483625 -703 -16000) 
,,,,,,,,9.e7c5 (995 996 2 0 711 969) 
,,,,,,,,9.e7b4 (995 996 2 0 711 969) 
,,,,,,,,9.e7g5 (995 996 2 0 711 969) 
,,,,,,,,9.b1a1 (995 996 2 0 711 969) 
,,,,,,,,9.b1c1 (995 996 2 0 711 969) 
,,,,,,,,9.b1a2 (995 996 2 0 711 969) 
,,,,,,,,9.b1b2 (995 996 2 0 711 969) 
,,,,,,,,9.e7d6 (995 996 2 0 711 969) 
,,,,,,,8.Cut
,,,,,,7.All:992
,,,,,6.Cut
,,,,5.e7g5 (995 1022 9 0 718 995) ,6.e5e4 (-996 -995 8 2147483647 -715 -16000) ,7.d3e4 (995 996 7 2147483647 712 -16000) ,8.f5e4 (-996 -995 6 2147483647 -819 -16000) ,9.g7h7 (995 996 6 2147483647 725 -16000) ,10.e4d3 (-996 -995 5 2147483647 -816 -16000) ,11.h7f7 (995 996 4 2147483647 827 -16000) ,12.d3c4 (-996 -995 3 2147483647 -841 -16000) 
,,,,,,,,,,,12.d3e2 (-996 -995 3 2147483542 -841 -1677) 
,,,,,,,,,,,12.d3e4 (-996 -995 3 2147483541 -841 -1677) 
,,,,,,,,,,,12.d3d4 (-996 -995 3 0 -841 -1677) 
,,,,,,,,,,,12.d5d4 (-996 -995 3 0 -841 -1677) 
,,,,,,,,,10.e4d4 (-996 -995 5 2147483541 -816 -1677) ,11.h7f7 (995 996 4 2147483546 819 -16000) ,12.d4c4 (-996 -995 1 2147483542 -833 -16000) 
,,,,,,,,,,,12.d4c5 (-996 -995 1 2147483541 -833 -1677) 
,,,,,,,,,,11.h7e7 (995 996 4 2147483541 819 853) ,12.d4c5 (-996 -995 1 2147483542 -826 -16000) 
,,,,,,,,,,11.g5f4 (995 996 4 0 819 853) 
,,,,,,,,,,11.g5h4 (995 996 4 0 819 853) 
,,,,,,,,,,11.g5f6 (995 996 4 0 819 853) ,12.d4c4 (-996 -995 2 2147483544 -830 -16000) 
,,,,,,,,,,11.g5e7 (995 996 4 0 819 858) 
,,,,,,,,,,11.g5d8 (995 996 4 0 819 858) 
,,,,,,,,,,11.h7a7 (995 996 4 0 819 858) 
,,,,,,,,,,11.h7b7 (995 996 4 0 819 858) 
,,,,,,,,,,11.h7c7 (995 996 4 0 819 858) 
,,,,,,,,,,11.h7d7 (995 996 4 0 819 858) 
,,,,,,,,,,11.g5e3 (995 996 4 0 819 858) ,12.d4c4 (-996 -995 2 2147483544 -823 -16000) 
,,,,,,,,,,11.d2d3 (995 996 4 0 819 858) 
,,,,,,,,,,11.h7g7 (995 996 4 0 819 858) 
,,,,,,,,,,11.h7h8 (995 996 4 0 819 858) 
,,,,,,,,,,11.b1a1 (995 996 4 0 819 858) 
,,,,,,,,,,11.b1c1 (995 996 4 0 819 858) 
,,,,,,,,,,11.b1a2 (995 996 4 0 819 858) 
,,,,,,,,,,11.b1b2 (995 996 4 0 819 858) 
,,,,,,,,,,11.b1c2 (995 996 4 0 819 858) 
,,,,,,,,9.g7f7 (995 996 6 2147483538 725 858) ,10.e4d4 (-996 -995 3 2147483542 -737 -16000) ,11.f7h7 (995 996 2 2147483592 740 -16000) 
,,,,,,,,,,11.f7g7 (995 996 2 2147483541 740 817) 
,,,,,,,,,,11.g5f4 (995 996 2 0 740 817) 
,,,,,,,,,,11.g5h4 (995 996 2 0 740 817) 
,,,,,,,,,,11.g5f6 (995 996 2 0 740 817) ,12.d4c4 (-996 -995 2 2147483544 -749 -16000) 
,,,,,,,,,,11.g5e7 (995 996 2 0 740 832) 
,,,,,,,,,,11.g5d8 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7f1 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7f2 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7f3 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7f4 (995 996 2 0 740 832) ,12.d4c5 (-996 -995 2 2147483541 -713 -16000) 
,,,,,,,,,,11.f7f5 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7f6 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7a7 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7b7 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7c7 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7d7 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7e7 (995 996 2 0 740 832) 
,,,,,,,,,,11.g5e3 (995 996 2 0 740 832) ,12.d4c4 (-996 -995 2 2147483544 -744 -16000) 
,,,,,,,,,,11.d2d3 (995 996 2 0 740 832) 
,,,,,,,,,,11.f7f8 (995 996 2 0 740 832) 
,,,,,,,,,,11.b1a1 (995 996 2 0 740 832) 
,,,,,,,,,,11.b1c1 (995 996 2 0 740 832) 
,,,,,,,,,,11.b1a2 (995 996 2 0 740 832) 
,,,,,,,,,,11.b1b2 (995 996 2 0 740 832) 
,,,,,,,,,,11.b1c2 (995 996 2 0 740 832) 
,,,,,,,,9.g7e7 (995 996 6 18 725 858) ,10.e4d3 (-996 -995 6 2147483647 -730 -16000) ,11.e7h7 (995 996 5 2147483647 740 -16000) ,12.d5d4 (-996 -995 4 2147483647 -825 -16000) 
,,,,,,,,,,11.e7f7 (995 996 5 2147483541 740 911) 
,,,,,,,,,,11.e7g7 (995 996 5 4 740 911) 
,,,,,,,,,,11.g5f4 (995 996 5 1 740 911) 
,,,,,,,,,,11.e7e1 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7e2 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7e3 (995 996 5 0 740 911) ,12.d3d2 (-996 -995 5 2147483647 -722 -16000) 
,,,,,,,,,,11.e7e4 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7e5 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7e6 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7a7 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7b7 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7c7 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7d7 (995 996 5 0 740 911) 
,,,,,,,,,,11.g5f6 (995 996 5 0 740 911) 
,,,,,,,,,,11.g5h4 (995 996 5 0 740 911) 
,,,,,,,,,,11.g5e3 (995 996 5 0 740 911) 
,,,,,,,,,,11.e7e8 (995 996 5 0 740 911) 
,,,,,,,,,,11.b1a1 (995 996 5 0 740 911) 
,,,,,,,,,,11.b1c1 (995 996 5 0 740 911) 
,,,,,,,,,,11.b1a2 (995 996 5 0 740 911) 
,,,,,,,,,,11.b1b2 (995 996 5 0 740 911) 
,,,,,,,,9.d2d3 (995 996 6 1 725 911) ,10.e4d3 (-996 -995 5 2147483647 -717 -16000) ,11.g7h7 (995 996 4 2147483647 631 -16000) ,12.d5d4 (-996 -995 1 2147483544 -722 -16000) 
,,,,,,,,,,11.g7f7 (995 996 4 16 631 712) 
,,,,,,,,,,11.g5f4 (995 996 4 1 631 712) 
,,,,,,,,,,11.g5e3 (995 996 4 0 631 712) 
,,,,,,,,,,11.g5h4 (995 996 4 0 631 712) 
,,,,,,,,,,11.g5f6 (995 996 4 0 631 712) 
,,,,,,,,,,11.g5e7 (995 996 4 0 631 712) 
,,,,,,,,,,11.g5d8 (995 996 4 0 631 712) 
,,,,,,,,,,11.g7g6 (995 996 4 0 631 712) 
,,,,,,,,,,11.g7a7 (995 996 4 0 631 712) 
,,,,,,,,,,11.g7b7 (995 996 4 0 631 712) 
,,,,,,,,,,11.g7c7 (995 996 4 0 631 712) 
,,,,,,,,,,11.g7d7 (995 996 4 0 631 712) 
,,,,,,,,,,11.g7e7 (995 996 4 0 631 712) 
,,,,,,,,,,11.g5d2 (995 996 4 0 631 712) 
,,,,,,,,,,11.g5c1 (995 996 4 0 631 712) 
,,,,,,,,,,11.g7g8 (995 996 4 0 631 712) 
,,,,,,,,,,11.b1a1 (995 996 4 0 631 712) 
,,,,,,,,,,11.b1c1 (995 996 4 0 631 712) 
,,,,,,,,,,11.b1a2 (995 996 4 0 631 712) 
,,,,,,,,,,11.b1b2 (995 996 4 0 631 712) 
,,,,,,,,9.g5h4 (995 996 6 0 725 911) ,10.e4d3 (-996 -995 1 2147483542 -714 -16000) 
,,,,,,,,9.g5f6 (995 996 6 0 725 911) ,10.TTLower (-996 -995 3 -916 -736 -16000) 
,,,,,,,,9.g5e7 (995 996 6 0 725 916) ,10.TTLower (-996 -995 3 -891 -723 -16000) 
,,,,,,,,9.g5d8 (995 996 6 0 725 916) ,10.TTLower (-996 -995 3 -982 -713 -16000) 
,,,,,,,,9.g7g6 (995 996 6 0 725 982) 
,,,,,,,,9.g7a7 (995 996 6 0 725 982) ,10.e4d3 (-996 -995 1 2147483542 -738 -16000) 
,,,,,,,,9.g7b7 (995 996 6 0 725 982) ,10.e4d3 (-996 -995 1 2147483542 -740 -16000) 
,,,,,,,,9.g7c7 (995 996 6 0 725 982) ,10.e4d3 (-996 -995 1 2147483542 -743 -16000) 
,,,,,,,,9.g7d7 (995 996 6 0 725 982) ,10.e4d3 (-996 -995 1 2147483542 -731 -16000) 
,,,,,,,,9.g5e3 (995 996 6 0 725 982) ,10.e4d3 (-996 -995 1 2147483542 -736 -16000) 
,,,,,,,,9.d2d4 (995 996 6 0 725 982) 
,,,,,,,,9.g5f4 (995 996 6 0 725 982) 
,,,,,,,,9.g7g8 (995 996 6 0 725 982) 
,,,,,,,,9.b1a1 (995 996 6 0 725 982) 
,,,,,,,,9.b1c1 (995 996 6 0 725 982) 
,,,,,,,,9.b1a2 (995 996 6 0 725 982) 
,,,,,,,,9.b1b2 (995 996 6 0 725 982) 
,,,,,,,,9.b1c2 (995 996 6 0 725 982) 
,,,,,,,8.Cut
,,,,,,7.g7h7 (995 996 7 2147483592 712 982) ,8.f5g5 (-996 -995 6 2147483647 -803 -16000) ,9.d3e4 (995 996 5 2147483647 497 -16000) ,10.d5e4 (-996 -995 2 2147483595 -599 -16000) ,11.h7f7 (995 996 2 2147483546 509 -16000) 
,,,,,,,,,,11.h7e7 (995 996 2 2147483537 509 522) 
